Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.29     0.00       41     0.00     0.00  std::pair<std::_Rb_tree_const_iterator<GraphNode*>, bool>::pair(std::_Rb_tree_const_iterator<GraphNode*> const&, bool const&)
  0.00      0.29     0.00       41     0.00     0.00  std::_Rb_tree<GraphNode*, GraphNode*, std::_Identity<GraphNode*>, std::less<GraphNode*>, std::allocator<GraphNode*> >::_M_insert_(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, GraphNode* const&)
  0.00      0.29     0.00       41     0.00     0.00  std::_Rb_tree<GraphNode*, GraphNode*, std::_Identity<GraphNode*>, std::less<GraphNode*>, std::allocator<GraphNode*> >::_M_insert_unique(GraphNode* const&)
  0.00      0.29     0.00       41     0.00     0.00  std::_Rb_tree<GraphNode*, GraphNode*, std::_Identity<GraphNode*>, std::less<GraphNode*>, std::allocator<GraphNode*> >::operator=(std::_Rb_tree<GraphNode*, GraphNode*, std::_Identity<GraphNode*>, std::less<GraphNode*>, std::allocator<GraphNode*> > const&)
  0.00      0.29     0.00       32     0.00     0.00  std::_Rb_tree_iterator<GraphNode*>::operator==(std::_Rb_tree_iterator<GraphNode*> const&) const
  0.00      0.29     0.00       32     0.00     0.00  std::_Rb_tree<GraphNode*, GraphNode*, std::_Identity<GraphNode*>, std::less<GraphNode*>, std::allocator<GraphNode*> >::begin()
  0.00      0.29     0.00       31     0.00     0.00  std::_Rb_tree_const_iterator<GraphNode*>::operator++(int)
  0.00      0.29     0.00       31     0.00     0.00  std::_Rb_tree<GraphNode*, GraphNode*, std::_Identity<GraphNode*>, std::less<GraphNode*>, std::allocator<GraphNode*> >::_S_key(std::_Rb_tree_node_base const*)
  0.00      0.29     0.00       31     0.00     0.00  std::_Rb_tree<GraphNode*, GraphNode*, std::_Identity<GraphNode*>, std::less<GraphNode*>, std::allocator<GraphNode*> >::_S_value(std::_Rb_tree_node_base const*)
  0.00      0.29     0.00       22     0.00     0.00  std::_Rb_tree<GraphNode*, GraphNode*, std::_Identity<GraphNode*>, std::less<GraphNode*>, std::allocator<GraphNode*> >::_S_key(std::_Rb_tree_node<GraphNode*> const*)
  0.00      0.29     0.00       22     0.00     0.00  std::_Rb_tree<GraphNode*, GraphNode*, std::_Identity<GraphNode*>, std::less<GraphNode*>, std::allocator<GraphNode*> >::_S_value(std::_Rb_tree_node<GraphNode*> const*)
  0.00      0.29     0.00        2     0.00     0.00  sendToGyani()
  0.00      0.29     0.00        2     0.00     0.00  recieveFromGyani()
  0.00      0.29     0.00        2     0.00     0.00  __gnu_cxx::__normal_iterator<GraphNode* const*, std::vector<GraphNode*, std::allocator<GraphNode*> > >::__normal_iterator(GraphNode* const* const&)
  0.00      0.29     0.00        2     0.00     0.00  __gnu_cxx::__normal_iterator<GraphNode* const*, std::vector<GraphNode*, std::allocator<GraphNode*> > >::base() const
  0.00      0.29     0.00        2     0.00     0.00  std::_Iter_base<__gnu_cxx::__normal_iterator<GraphNode* const*, std::vector<GraphNode*, std::allocator<GraphNode*> > >, false>::_S_base(__gnu_cxx::__normal_iterator<GraphNode* const*, std::vector<GraphNode*, std::allocator<GraphNode*> > >)
  0.00      0.29     0.00        2     0.00     0.00  std::_Iter_base<__gnu_cxx::__normal_iterator<GraphNode* const*, std::vector<GraphNode*, std::allocator<GraphNode*> > >, true>::_S_base(__gnu_cxx::__normal_iterator<GraphNode* const*, std::vector<GraphNode*, std::allocator<GraphNode*> > >)
